"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2017-05-31,271150,"Wilkes","OR","Portland","Multnomah","Portland",1379,320900,0.0028125,0.0107086614173228,0.116562282533055,0.116209583520645,0.0163343829034874,"2017-05","2017-Q2",320900,0,"2017-05"
2017-05-31,274684,"North Arroyo","CA","Los Angeles-Long Beach-Anaheim","Los Angeles","Pasadena",1380,1032800,0.00457153973348896,0.0223718075628588,0.106255355612682,0.0921394882928153,0.00635526112827289,"2017-05","2017-Q2",1032800,0,"2017-05"
2017-05-31,275465,"Southwest Waterfront","DC","Washington","District of Columbia","Washington",1381,400100,-0.00620963735717834,-0.00744232200446539,0.0579058699101005,0.0732291160282259,0.0216053517341479,"2017-03","2017-Q1",405500,-0.0133168927250308,"2017-02"
2017-05-31,411767,"Riverside","CT","Stamford","Fairfield","Greenwich",1382,1544300,-0.0135419993612264,-0.0301450731646047,-0.00668939345211295,0.0546248607369548,0.00302853689755356,"2016-12","2016-Q4",1594100,-0.0312401982309767,"2016-09"
2017-05-31,272898,"Beaverdale","IA","Des Moines","Polk","Des Moines",1383,152300,-0.00457516339869281,-0.0354654844838505,-0.00131147540983607,0.0277804812311877,0.00917971012925145,"2017-01","2017-Q1",160600,-0.051681195516812,"2016-05"
2017-05-31,268058,"Central Davis","CA","Sacramento","Yolo","Davis",1384,725400,0.0145454545454545,0.0189633375474083,0.0865787896944278,0.0776938416074309,0.0250689979242911,"2017-05","2017-Q2",725400,0,"2017-05"
2017-05-31,52070,"Fort Logan","CO","Denver","Denver","Denver",1385,361800,0.00779944289693593,0.0234794908062235,0.106083766432284,0.111672909884068,0.0474871793518576,"2017-05","2017-Q2",361800,0,"2017-05"
2017-05-31,250780,"Green Lake","WA","Seattle","King","Seattle",1386,779900,0.0157593123209169,0.0576349335503119,0.15063440542933,0.120170255487975,0.037117609852076,"2017-05","2017-Q2",779900,0,"2017-05"
2017-05-31,272880,"Bayshore-Klatt","AK","Anchorage","Anchorage","Anchorage",1387,335700,0.00298775022408127,0.00508982035928144,-0.0123565754633716,0.0230830815273826,-0.00226523492199304,"2007-08","2007-Q3",347800,-0.0347901092581944,"2006-05"
2017-05-31,272173,"Menomonee River Hills","WI","Milwaukee","Milwaukee","Milwaukee",1388,117300,0.013828867761452,0.0501342882721576,0.137730358874879,0.050933857165975,-0.0163341749520951,"2006-08","2006-Q3",141200,-0.169263456090652,"2004-08"
2017-05-31,267835,"Campbell Park","AK","Anchorage","Anchorage","Anchorage",1389,241100,-0.00289495450785773,-0.0155165373621886,-0.0135024549918167,0.0242295114919242,-0.00313882113630359,"2007-01","2007-Q1",251000,-0.0394422310756972,"2006-08"
2017-05-31,4982,"Greenlawn","NY","New York","Suffolk","Huntington",1390,455100,0.00976259152429554,0.0438073394495413,0.0678085405912717,0.0315143781853278,-0.0182250408644659,"2006-08","2006-Q3",553600,-0.177926300578035,"2003-08"
2017-05-31,276029,"Westmont","WA","Seattle","Snohomish","Everett",1391,185800,0.0141921397379913,0.047941342357586,0.133618059792556,0.0978524031321524,-0.0107944118621532,"2007-09","2007-Q3",208600,-0.109300095877277,"2006-09"
2017-05-31,271068,"Buckman","OR","Portland","Multnomah","Portland",1392,666200,-0.0006000600060006,-0.00269461077844311,0.0774704835840207,0.123179186808768,0.0545988324726439,"2017-02","2017-Q1",668000,-0.00269461077844311,"2017-02"
2017-05-31,274034,"Historic Midtown","KS","Wichita","Sedgwick","Wichita",1393,84600,-0.00470588235294118,0.00594530321046373,0.0958549222797927,0.0214030285755056,0.0353016779903683,"2017-04","2017-Q2",85000,-0.00470588235294118,"2017-03"
2017-05-31,119762,"Hilltop","CO","Denver","Denver","Denver",1394,1012000,-0.0104625012222548,-0.0485144791274915,0.0972568578553616,0.0979709631824495,0.0409280496264648,"2017-01","2017-Q1",1082400,-0.0650406504065041,"2016-11"
2017-05-31,146388,"Beechmont","KY","Louisville/Jefferson County","Jefferson","Louisville",1395,95800,-0.00725388601036269,-0.0174358974358974,0.0573951434878587,0.0251774132117253,0.0115579411811231,"2017-02","2017-Q1",97500,-0.0174358974358974,"2017-01"
2017-05-31,102412,"Mountain View","AK","Anchorage","Anchorage","Anchorage",1396,208400,0.00192307692307692,0.00144161460836136,-0.000958772770853308,0.0123445021995707,0.000240240354617338,"2007-10","2007-Q4",210800,-0.0113851992409867,"2007-07"
2017-05-31,4083,"Chestnut Ridge","NY","New York","Rockland","Ramapo",1397,511700,0.0130667194614928,0.0492105802747591,0.0929090132422042,0.0738150418267305,,"2017-05","2017-Q2",511700,0,"2017-05"
2017-05-31,271286,"Allandale","TX","Austin","Travis","Austin",1398,503600,-0.0217560217560218,-0.0156372165754496,0.110229276895944,0.10133880669245,0.0526748505843602,"2017-03","2017-Q1",518600,-0.0289240262244504,"2017-02"
2017-05-31,271814,"Bitter Lake","WA","Seattle","King","Seattle",1399,511500,0.0225909636145542,0.0629675810473816,0.180203045685279,0.140995659574343,0.0332221270821575,"2017-05","2017-Q2",511500,0,"2017-05"
2017-05-31,342771,"Jewell Heights - Hoffman Heights","CO","Denver","Arapahoe","Aurora",1400,255500,0.00669818754925138,0.0244587008821171,0.104148660328436,0.169271269563363,,"2017-05","2017-Q2",255500,0,"2017-05"
2017-05-31,344040,"Cliff-Cannon","WA","Spokane","Spokane","Spokane",1401,210400,0.00573613766730402,0.012025012025012,0.0873385012919897,0.0598963646645434,0.0141611140918982,"2017-05","2017-Q2",210400,0,"2017-05"
2017-05-31,123890,"Cedar Hills","FL","Jacksonville","Duval","Jacksonville",1402,100900,0.0181634712411705,0.0510416666666667,0.23955773955774,0.111411382014502,-0.0239658353763947,"2006-11","2006-Q4",131400,-0.232115677321157,"2005-04"
2017-05-31,276658,"Westpointe","UT","Salt Lake City","Salt Lake","Salt Lake City",1403,211600,0.00236854571293226,0.0256907416383907,0.0665322580645161,0.0969890378242504,-0.00460698064725418,"2008-01","2008-Q1",232200,-0.0887166236003445,"2007-03"
2017-05-31,344038,"Emerson-Garfield","WA","Spokane","Spokane","Spokane",1404,135900,0.00666666666666667,0.0164547494390426,0.100404858299595,0.0619994582511527,0.00759241876978911,"2017-05","2017-Q2",135900,0,"2017-05"
2017-05-31,342768,"Carriage Place","CO","Denver","Arapahoe","Aurora",1405,288100,0.00981423063441991,0.0252669039145907,0.10552570990023,0.137171914501641,0.0507559905381165,"2017-05","2017-Q2",288100,0,"2017-05"
2017-05-31,121779,"Riggs Park","DC","Washington","District of Columbia","Washington",1406,461400,0.000216778668978972,0.0278458453998663,0.178845171180378,0.138896403544924,0.0324390051850432,"2017-05","2017-Q2",461400,0,"2017-05"
2017-05-31,271311,"Brentwood","TX","Austin","Travis","Austin",1407,407900,-0.004150390625,0.0277147896195515,0.0672422815279958,0.0914091412039981,0.0544261173301483,"2017-04","2017-Q2",409600,-0.004150390625,"2017-04"
2017-05-31,415986,"Walnut Heights","OH","Columbus","Franklin","Columbus",1408,105700,0.00762631077216397,0.0232333010648596,0.128068303094984,0.052859902458412,-0.00497018791402359,"2006-03","2006-Q1",112000,-0.05625,"2004-07"
2017-05-31,396662,"Erlton-Ellisburg","NJ","Philadelphia","Camden","Cherry Hill",1409,224200,0.00403045230631438,0.01127649977447,0.049625468164794,0.0359570866674739,-0.0121684341977818,"2006-06","2006-Q2",258000,-0.131007751937985,"2005-06"
2017-05-31,17799,"Dormont","PA","Pittsburgh","Allegheny","Pittsburgh",1410,150100,0.00267201068804275,0.00267201068804275,0.0652945351312988,0.0584258783729117,0.0473573586486487,"2017-05","2017-Q2",150100,0,"2017-05"
2017-05-31,160895,"Morningside","OR","Salem","Marion","Salem",1411,254100,0.00514240506329114,0.011142061281337,0.102386117136659,0.0847280263707344,0.0106315312329759,"2017-05","2017-Q2",254100,0,"2017-05"
2017-05-31,268704,"Northeast Park Hill","CO","Denver","Denver","Denver",1412,334700,0.0117896009673519,0.0343016069221261,0.162960389159138,0.170246022603095,0.0658418972345496,"2017-05","2017-Q2",334700,0,"2017-05"
2017-05-31,416890,"Midtown West","CA","Stockton","San Joaquin","Stockton",1413,220900,0.0142332415059688,0.0494061757719715,0.17375132837407,0.171293137679544,-0.0193614298913146,"2006-03","2006-Q1",319100,-0.307740520213099,"2004-07"
2017-05-31,275993,"West Sugar Creek-W T Harris Bl","NC","Charlotte","Mecklenburg","Charlotte",1414,147700,0.00887978142076503,0.0207325501036628,0.0773158278628738,0.0730911875352724,0.00754857428962263,"2017-05","2017-Q2",147700,0,"2017-05"
2017-05-31,268177,"Glen Park","CA","San Francisco","San Francisco","San Francisco",1415,1424900,0.00607215985313846,0.0198253650157458,-0.0535370308867486,0.129555943578148,0.0449923187367993,"2016-02","2016-Q1",1528500,-0.0677788681714099,"2015-06"
2017-05-31,251627,"Pinehurst","WA","Seattle","Snohomish","Everett",1416,308000,0.0131578947368421,0.0412440838404327,0.138211382113821,0.124629292812077,0.00775590108923452,"2017-05","2017-Q2",308000,0,"2017-05"
2017-05-31,274154,"Jordan","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1417,128600,0.00625978090766823,0.0230708035003978,0.119234116623151,0.0817932036910123,-0.010419164315344,"2005-04","2005-Q2",152100,-0.154503616042078,"2003-07"
2017-05-31,738037,"East Lancaster","OR","Salem","Marion","Salem",1418,196100,0.00874485596707819,0.0267015706806283,0.148126463700234,0.101019459436299,0.0127293244970497,"2017-05","2017-Q2",196100,0,"2017-05"
2017-05-31,126069,"Sans Pareil","FL","Jacksonville","Duval","Jacksonville",1419,233400,0.00864304235090752,0.0336581045172719,0.0686813186813187,0.0857306738457733,0.00243151824119825,"2006-06","2006-Q2",245800,-0.0504475183075671,"2006-02"
2017-05-31,201948,"Madisonville","OH","Cincinnati","Hamilton","Cincinnati",1420,106700,-0.000936329588014981,-0.00373482726423903,0.119622245540399,0.05849734939041,0.0120021706879772,"2017-03","2017-Q1",107200,-0.00466417910447761,"2017-02"
2017-05-31,214069,"Oakland","PA","Pittsburgh","Allegheny","Pittsburgh",1421,148800,0.0184804928131417,0.0575692963752665,0.193263833199679,0.100221800369625,,"2017-05","2017-Q2",148800,0,"2017-05"
2017-05-31,403204,"Castleton Corners","NY","New York","Richmond","New York",1422,543400,0.0134278254382693,0.0462071621101271,0.125984251968504,0.0616049077597487,0.0115180162249704,"2017-05","2017-Q2",543400,0,"2017-05"
2017-05-31,273183,"Central","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1423,218500,0.00970425138632163,0.0195986934204386,0.133298755186722,0.105049120979466,0.0108748339127307,"2017-05","2017-Q2",218500,0,"2017-05"
2017-05-31,415907,"Northgate","OH","Columbus","Franklin","Columbus",1424,156600,0.000638977635782748,0.00707395498392283,0.0920502092050209,0.0562725635892698,0.00744822289008185,"2017-05","2017-Q2",156600,0,"2017-05"
2017-05-31,274588,"Morena","CA","San Diego","San Diego","San Diego",1425,445700,-0.00112057373375168,-0.0124085973853313,0.0343467161754467,0.0691789264370279,0.00777102632110993,"2006-04","2006-Q2",485300,-0.0815990109210797,"2004-07"
2017-05-31,274284,"Laurelglen","CA","Bakersfield","Kern","Bakersfield",1426,226300,0.00177069499778663,0.00177069499778663,0.0258386219401632,0.0852882839309654,-0.0256332744907022,"2006-04","2006-Q2",316300,-0.284539993676889,"2004-12"
2017-05-31,271921,"Minor","WA","Seattle","King","Seattle",1427,679100,0.0147937836222355,0.0530314777484881,0.16543675991076,0.138264683573303,0.045045723520923,"2017-05","2017-Q2",679100,0,"2017-05"
2017-05-31,343870,"Falls of Neuse","NC","Raleigh","Wake","Raleigh",1428,295500,0.004418762746431,0.0306941053365888,0.0706521739130435,0.065078813343004,0.0316443947907747,"2017-05","2017-Q2",295500,0,"2017-05"
2017-05-31,269984,"Edison","MI","Kalamazoo","Kalamazoo","Kalamazoo",1429,52800,0.00571428571428571,0.0212765957446809,0.0841889117043121,0.0270660870893518,-0.0248387961658979,"2006-08","2006-Q3",71500,-0.261538461538462,"1997-10"
2017-05-31,270127,"Linden Hills","MN","Minneapolis-St Paul","Hennepin","Minneapolis",1430,467900,0.00278611230175739,0.0118944636678201,0.0557310469314079,0.065319148388528,0.0214572417158942,"2017-05","2017-Q2",467900,0,"2017-05"
2017-05-31,415936,"Somerset","OH","Columbus","Franklin","Columbus",1431,84700,-0.00703399765533412,-0.0286697247706422,0.0405405405405405,0.0486278544017797,-0.0072577546278747,"2005-12","2005-Q4",92900,-0.0882669537136706,"2003-06"
2017-05-31,272801,"Arrowhead","CA","Riverside","San Bernardino","San Bernardino",1432,243700,0.00494845360824742,0.00536303630363036,0.0581849761181068,0.1335714753293,-0.0249027143269458,"2006-08","2006-Q3",333100,-0.268387871510057,"2005-02"
2017-05-31,275137,"Read Blvd. East","LA","New Orleans","Orleans","New Orleans",1433,142700,-0.00488145048814505,-0.0158620689655172,0.0077683615819209,0.0210255287428964,,"2010-08","2010-Q3",152100,-0.061801446416831,
2017-05-31,12207,"Kingsgate","WA","Seattle","King","Kirkland",1434,609600,0.0362060173380928,0.0979827089337176,0.191323040844245,0.133492825733329,0.0349417985599152,"2017-05","2017-Q2",609600,0,"2017-05"
2017-05-31,13621,"Rumford","RI","Providence","Providence","East Providence",1435,242900,0.00164948453608247,0.0116618075801749,0.0542534722222222,0.0430968429821359,-0.00915519928571251,"2005-02","2005-Q1",282300,-0.139567835635848,"2004-02"
2017-05-31,342683,"Delaware Avenue","NY","Albany","Albany","Albany",1436,130300,-0.00153256704980843,0,0.0171740827478532,-0.00258913009703388,-0.00353725853956555,"2007-11","2007-Q4",142900,-0.0881735479356193,"2006-04"
2017-05-31,273571,"East Village","CA","San Diego","San Diego","San Diego",1437,500700,0.00927232412819996,0.00663449939686369,0.031732948691531,0.0845367602178333,0.00146977057966269,"2016-12","2016-Q4",512900,-0.0237863131214662,"2016-10"
2017-05-31,12514,"Mahopac","NY","New York","Putnam","Carmel",1438,346000,0.00348027842227378,0.0149603989439718,0.0600490196078431,0.0320570924207759,-0.0227205482366755,"2005-08","2005-Q3",448900,-0.2292269993317,"2003-04"
2017-05-31,207245,"Multnomah","OR","Portland","Multnomah","Portland",1439,429600,0.00163208207041268,-0.000465332712889716,0.0555282555282555,0.104548963852573,0.0288034826008352,"2017-02","2017-Q1",429800,-0.000465332712889716,"2017-02"
2017-05-31,275916,"Walnut Village","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1440,827800,0.00815978565339179,-0.00108603837335586,0.00193657709997579,0.0699673558035421,0.00910095782474829,"2017-01","2017-Q1",834900,-0.00850401245658163,"2016-12"
2017-05-31,271695,"Clarendon-Courthouse","VA","Washington","Arlington","Arlington",1441,595400,-0.000335795836131632,-0.00931780366056572,0.00117706406591559,0.0273324373216055,0.0131077393119814,"2017-02","2017-Q1",601000,-0.00931780366056572,"2017-01"
2017-05-31,275824,"University Park","CA","Los Angeles-Long Beach-Anaheim","Orange","Irvine",1442,768300,0.00418245980917527,0.00431372549019608,0.0292029470864032,0.0715251153515373,0.00566524067249508,"2016-08","2016-Q3",775500,-0.00928433268858801,"2016-07"
2017-05-31,343862,"Five Points","NC","Raleigh","Wake","Raleigh",1443,411300,0.00858263854830799,0.0452350698856417,0.12530779753762,0.0611399229094611,0.0327823816165413,"2017-05","2017-Q2",411300,0,"2017-05"
2017-05-31,23420,"Airmont","NY","New York","Rockland","Ramapo",1444,501400,0.0160081053698075,0.0522560335781742,0.111751662971175,0.0656777540218041,,"2017-05","2017-Q2",501400,0,"2017-05"
2017-05-31,272848,"Ballantyne East","NC","Charlotte","Mecklenburg","Charlotte",1445,412600,0.00634146341463415,0.0137592137592138,0.0658744510462413,0.0585746807332601,0.0128899449172779,"2017-05","2017-Q2",412600,0,"2017-05"
2017-05-31,208228,"Beechview","PA","Pittsburgh","Allegheny","Pittsburgh",1446,90800,0.012263099219621,0.0341685649202733,0.105968331303289,0.0717911436499263,0.0316358371370726,"2017-05","2017-Q2",90800,0,"2017-05"
2017-05-31,403271,"North Mayfair","IL","Chicago","Cook","Chicago",1447,292500,0.00136939404313591,0.00550017188037126,-0.00476352500850629,0.0424515677696258,-0.0185690956393513,"2006-04","2006-Q2",366400,-0.201692139737991,"2004-04"
2017-05-31,268979,"Emerald Hills","FL","Miami-Fort Lauderdale","Broward","Hollywood",1448,318900,0.0139904610492846,0.0320388349514563,0.0347177157689812,0.0864206122659661,-0.00526893490667857,"2006-03","2006-Q1",374300,-0.148009617953513,"2005-07"
2017-05-31,193043,"Arrochar","NY","New York","Richmond","New York",1449,488800,0.0132669983416252,0.0415512465373961,0.114455084359325,0.0588774630018454,0.0111956018289341,"2017-05","2017-Q2",488800,0,"2017-05"
2017-05-31,272068,"Clarke Square","WI","Milwaukee","Milwaukee","Milwaukee",1450,66600,-0.00448430493273543,-0.00745156482861401,0.130730050933786,0.0259243142013701,-0.0363047474463857,"2008-02","2008-Q1",98700,-0.325227963525836,"2004-07"
2017-05-31,121628,"Westville","CT","New Haven","New Haven","New Haven",1451,259900,0.00853705859526581,0.0342220453641066,0.0595189563799429,0.0275296361825292,-0.0147703023859412,"2006-07","2006-Q3",307400,-0.154521795705921,"2004-07"
2017-05-31,268336,"Niles","CA","San Francisco","Alameda","Fremont",1452,952100,0.000210106103582309,0.0128723404255319,0.0627302154258288,0.125190820947099,0.0322738673680265,"2017-05","2017-Q2",952100,0,"2017-05"
2017-05-31,274792,"Northside","NY","Syracuse","Onondaga","Syracuse",1453,75300,-0.0013262599469496,-0.01953125,-0.0156862745098039,0.00376051442816672,0.00505122070095965,"2010-06","2010-Q2",77300,-0.0258732212160414,"2009-12"
2017-05-31,190601,"White Horse","NJ","Trenton","Mercer","Hamilton Township",1454,203800,0.00196656833824975,0.0109126984126984,0.0272177419354839,0.0122111462762016,-0.0223164035276885,"2006-07","2006-Q3",260300,-0.217057241644257,"2004-03"
2017-05-31,271819,"Broadview","WA","Seattle","King","Seattle",1455,718500,0.0229214123006834,0.0627126164768525,0.118113912231559,0.115814642054505,0.0324063680129101,"2017-05","2017-Q2",718500,0,"2017-05"
2017-05-31,271108,"Madison South","OR","Portland","Multnomah","Portland",1456,336200,0.00688828990715783,0.0218844984802432,0.129704301075269,0.148561735302994,0.0416744647915162,"2017-05","2017-Q2",336200,0,"2017-05"
2017-05-31,276586,"St. Louis Hills","MO","St. Louis","Saint Louis City","Saint Louis",1457,274500,-0.00290592081365783,-0.004713560551124,0.111786148238153,0.055633428062047,0.00455658722325492,"2017-03","2017-Q1",276500,-0.00723327305605787,"2017-02"
